start_station_id,average_duration
5115.01,278.1818181818182
5115.05,382.10526315789474
5117.05,339.86301369863014
5123.07,472.5
5125.03,468.43373493975906
5125.07,446.3157894736842
5128.04,444.5320197044335
5137.1,232.01612903225808
5137.11,299.0673575129534
5137.13,333.13432835820896
5140.06,282.5
5145.02,306.8918918918919
5146.03,251.30434782608697
5148.03,322.1276595744681
5156.05,409.2
5159.04,366.8817204301075
5164.04,516.1643835616438
5167.06,380.1869158878505
5170.01,361.3953488372093
5175.08,206.8421052631579
5178.06,313.74301675977654
5181.04,216.58536585365854
5184.08,343.9380530973451
5187.03,342.4390243902439
5190.07,354.46153846153845
5190.09,415.4237288135593
5198.04,432.48
5204.05,504.42477876106193
5207.01,241.33004926108376
5210.01,275.3424657534247
5216.04,346.9879518072289
5216.06,202.39234449760767
5225.02,278.7096774193548
5235.05,441.3223140495868
5238.05,380.2083333333333
5241.02,370.0
5247.1,248.40579710144928
5250.05,222.59259259259258
5259.06,269.5238095238095
5262.09,343.09859154929575
5267.08,394.09090909090907
5267.09,390.2970297029703
5270.05,350.561797752809
5270.07,355.03184713375794
5270.08,380.0
5270.09,369.65034965034965
5273.01,376.55172413793105
5279.03,239.58715596330276
5282.02,237.2093023255814
5288.08,317.60869565217394
5288.09,232.77777777777777
5288.12,303.05454545454546
5291.05,329.45454545454544
5294.04,341.7977528089888
5297.02,397.0954356846473
5300.05,382.22222222222223
5300.06,342.85714285714283
5303.06,365.96774193548384
5303.08,352.6630434782609
5308.04,427.52851711026614
5323.05,307.1830985915493
5326.06,449.14285714285717
5329.03,416.72727272727275
5329.06,347.23981900452486
5332.1,357.5
5335.03,401.16279069767444
5335.07,382.3076923076923
5342.1,274.85477178423236
5348.02,414.1666666666667
5351.03,387.63157894736844
5354.01,326.6666666666667
5359.1,363.27272727272725
5359.11,390.989010989011
5362.08,305.45454545454544
5365.02,391.6666666666667
5371.07,234.21686746987953
5374.01,400.88495575221236
5379.09,365.9541984732824
5379.1,399.5121951219512
5382.06,381.46666666666664
5382.07,323.59223300970876
5391.06,404.45344129554655
5400.05,371.48936170212767
5400.08,339.27272727272725
5403.04,340.0
5403.05,351.42857142857144
5406.02,403.73493975903614
5406.04,241.3953488372093
5411.07,302.78145695364236
5411.08,246.47058823529412
5414.06,338.6872586872587
5414.07,345.6
5422.04,390.4225352112676
5430.08,404.53125
5433.03,393.1034482758621
5433.04,410.7692307692308
5436.09,452.3529411764706
5442.05,324.52830188679246
5442.09,282.05607476635515
5445.02,402.82828282828285
5445.07,349.72222222222223
5450.04,322.7142857142857
5453.01,313.972602739726
5453.05,387.741935483871
5470.1,441.6666666666667
5470.12,373.44827586206895
5473.03,317.7464788732394
5476.03,415.1923076923077
5481.04,211.9650655021834
5484.09,316.55172413793105
5489.03,346.95652173913044
5489.04,350.90909090909093
5492.05,370.03125
5500.02,439.4318181818182
5500.07,472.6829268292683
5503.01,397.9310344827586
5506.1,535.8620689655172
5506.14,465.45454545454544
5515.02,392.0435967302452
5520.09,358.2352941176471
5523.02,256.24615384615385
5532.01,276.96774193548384
5539.06,482.60869565217394
5542.04,337.22033898305085
5545.04,445.1470588235294
5550.05,312.27906976744185
5550.09,300.7361963190184
5553.03,308.796992481203
5553.1,386.8965517241379
5561.04,381.6233766233766
5561.06,382.5
5569.06,427.2
5575.13,517.2413793103449
5578.02,461.5748031496063
5581.01,402.111801242236
5584.04,459.6694214876033
5593.01,331.9811320754717
5593.02,398.1
5593.04,350.64516129032256
5610.09,462.7692307692308
5613.04,427.4025974025974
5616.01,522.7941176470588
5616.08,474.4186046511628
5623.03,332.4590163934426
5626.07,432.2330097087379
5626.13,405.8333333333333
5626.15,412.95238095238096
5633.04,335.7894736842105
5636.11,269.3220338983051
5644.05,413.0
5653.12,434.0425531914894
5659.05,479.56043956043953
5659.11,499.8347107438017
5666.04,370.0
5669.1,382.93333333333334
5679.05,352.78846153846155
5679.08,274.1643059490085
5687.04,415.76763485477176
5687.11,420.80536912751677
5696.03,502.2857142857143
5709.04,300.0
5712.03,384.9462365591398
5712.12,417.9310344827586
5721.01,412.9230769230769
5721.07,358.9873417721519
5721.14,387.77142857142854
5730.08,397.2192513368984
5736.09,473.0357142857143
5743.02,430.4347826086956
5746.14,430.40247678018574
5752.07,424.57142857142856
5755.01,428.3193277310924
5755.14,377.77126099706743
5763.03,408.2982791586998
5769.04,443.125
5772.05,439.2156862745098
5779.08,339.2116182572614
5779.09,495.1750972762646
5785.05,411.219512195122
5785.1,380.0
5788.12,409.1525423728813
5788.13,377.4334140435835
5788.15,397.69736842105266
5788.16,392.1799307958477
5794.05,420.0
5797.01,433.8679245283019
5805.05,413.2295719844358
5820.08,420.0
5826.02,397.4193548387097
5838.09,416.3358778625954
5847.01,410.625
5847.06,387.4418604651163
5847.08,443.29411764705884
5854.09,360.8310249307479
5854.1,407.5
5860.02,411.1111111111111
5863.07,396.4485981308411
5869.04,414.60674157303373
5872.1,301.6216216216216
5880.02,423.5668789808917
5886.02,356.7487684729064
5905.12,377.184
5905.14,414.4421052631579
5914.03,427.4157303370786
5914.08,418.6607142857143
5922.04,304.8241206030151
5922.07,405.4925373134328
5922.08,410.8374384236453
5929.01,310.1432664756447
5938.01,390.6306306306306
5938.11,374.0952380952381
5944.01,426.4
5947.04,435.22613065326635
5955.12,433.8235294117647
5964.01,397.2093023255814
5971.08,410.74380165289256
5977.01,476.53846153846155
5980.07,428.58164481525625
5989.02,412.7586206896552
6004.06,404.19642857142856
6004.07,386.7357512953368
6022.04,413.6697247706422
6030.04,387.04663212435236
6030.06,382.85012285012283
6039.06,325.9574468085106
6046.02,393.5338345864662
6055.08,303.1372549019608
6064.08,415.30655391120507
6072.06,368.9795918367347
6072.11,353.2307692307692
6072.14,234.91166077738515
6079.03,362.8421052631579
6089.07,343.4338747099768
6089.08,357.11392405063293
6098.1,382.9770992366412
6115.06,375.6666666666667
6115.09,322.1848739495798
6122.09,387.0287539936102
6128.04,301.30434782608694
6131.12,346.6666666666667
6131.13,293.203125
6137.04,153.33333333333334
6140.05,378.14079422382673
6148.02,293.74749498997994
6151.03,288.0
6157.04,300.8888888888889
6164.09,325.9047619047619
6170.02,242.4390243902439
6173.08,293.7067938021454
6179.07,144.6153846153846
6182.02,357.17902350813745
6190.03,335.29411764705884
6190.08,412.7710843373494
6197.02,370.38461538461536
6197.08,396.17224880382776
6203.02,416.1904761904762
6206.08,342.85714285714283
6212.04,90.0
6212.08,246.20689655172413
6215.04,340.94674556213016
6224.03,361.3636363636364
6224.05,317.7583187390543
6227.02,324.0
6230.04,418.7755102040816
6233.05,258.0745341614907
6237.01,180.0
6239.08,292.5645438898451
6247.06,297.4054054054054
6248.06,249.11764705882354
6254.06,230.4
6257.03,376.2162162162162
6266.06,360.3296703296703
6278.04,405.88235294117646
6280.12,330.6158357771261
6286.02,317.6470588235294
6289.06,306.6852367688022
6297.02,340.3243243243243
6297.07,342.72251308900525
6303.01,471.6279069767442
6306.01,279.2957746478873
6310.06,500.0
6313.1,346.7289719626168
6319.01,329.5081967213115
6322.01,303.6164383561644
6331.01,350.56451612903226
6345.08,448.359375
6352.01,485.45454545454544
6361.03,409.4117647058824
6364.07,255.42662116040955
6364.1,319.7959183673469
6379.03,511.57894736842104
6382.05,410.19718309859155
6389.09,407.1272727272727
6395.01,480.0
6398.06,324.8344370860927
6401.01,281.7391304347826
6407.07,318.9695550351288
6416.06,366.7080745341615
6422.09,470.90909090909093
6425.04,441.9512195121951
6429.01,430.2985074626866
6432.08,444.44444444444446
6432.09,446.62983425414365
6435.02,318.0
6438.04,435.0
6441.01,306.85714285714283
6441.02,313.5211267605634
6450.05,395.3470919324578
6450.12,362.43243243243245
6453.02,280.0
6459.04,396.5853658536585
6459.07,418.24817518248176
6462.05,352.5
6462.19,393.1578947368421
6464.08,483.7113402061856
6464.09,455.92105263157896
6471.02,484.44444444444446
6474.11,388.20359281437123
6474.12,394.7852760736196
6483.06,340.4651162790698
6486.07,240.0
6495.17,294.1463414634146
6498.09,531.8181818181819
6498.1,501.5492957746479
6505.09,420.0
6511.03,360.0
6514.08,488.57142857142856
6517.08,331.7180616740088
6520.06,260.0
6520.07,274.7368421052632
6526.05,384.6875
6529.02,171.72413793103448
6532.06,510.81081081081084
6536.02,360.0
6538.11,230.0
6541.03,474.75
6545.07,340.0
6551.02,400.2768166089965
6554.05,334.7368421052632
6560.01,260.85798816568047
6560.15,284.93023255813955
6563.12,245.58139534883722
6569.07,406.7469879518072
6569.08,282.3952095808383
6569.09,356.25
6572.08,211.0344827586207
6575.03,510.90909090909093
6578.01,451.2
6579.03,420.0
6581.14,324.0
6584.12,467.88461538461536
6587.04,190.0
6593.15,399.88439306358384
6596.1,321.0
6599.01,570.0
6602.03,347.35042735042737
6602.05,338.11158798283265
6605.08,170.4
6608.09,533.6842105263158
6611.02,397.6
6614.01,306.42857142857144
6617.09,491.06796116504853
6621.06,306.0
6626.01,434.6341463414634
6629.06,493.3333333333333
6638.01,291.6455696202532
6644.07,398.07106598984774
6650.07,533.3333333333334
6650.08,517.7142857142857
6654.05,555.0
6656.05,412.5
6659.01,427.3170731707317
6659.03,479.0243902439024
6659.09,451.4516129032258
6659.1,439.35483870967744
6662.01,210.0
6664.05,497.14285714285717
6667.04,408.2608695652174
6667.1,460.21276595744683
6670.03,384.54545454545456
6676.02,385.47486033519556
6679.11,172.5
6682.03,498.0
6682.08,420.0
6688.01,229.23076923076923
6691.11,491.61290322580646
6700.14,367.33812949640287
6703.06,420.0
6711.13,363.6363636363636
6717.06,414.86725663716817
6720.07,182.72727272727272
6723.1,508.9655172413793
6726.01,442.7586206896552
6729.02,363.1578947368421
6732.01,424.7368421052632
6735.03,318.94736842105266
6737.03,346.95652173913044
6740.01,383.4
6740.1,332.4
6743.06,340.0
6747.06,405.2830188679245
6747.07,375.55555555555554
6750.16,289.4117647058824
6753.08,476.2025316455696
6756.01,429.3333333333333
6756.05,441.0612244897959
6759.15,230.76923076923077
6762.02,482.53521126760563
6762.04,417.2093023255814
6765.01,507.2413793103448
6766.03,487.5
6774.13,480.0
6779.04,284.7091412742382
6779.05,330.82872928176795
6782.01,385.7142857142857
6789.04,283.72340425531917
6795.01,404.11764705882354
6798.01,340.0
6801.01,393.46153846153845
6804.01,420.0
6806.06,427.5
6809.09,432.3157894736842
6812.06,390.0
6814.01,462.3529411764706
6816.07,358.6238532110092
6819.15,390.85714285714283
6822.09,423.6521739130435
6824.07,423.5121951219512
6827.11,297.3134328358209
6830.02,308.93617021276594
6836.07,375.0
6839.04,418.72340425531917
6839.1,450.5
6847.02,349.9696048632219
6850.01,414.4329896907216
6854.05,368.57142857142856
6857.09,365.80645161290323
6860.12,436.0
6865.03,260.0
6873.01,387.27272727272725
6876.04,435.2173913043478
6879.04,445.7142857142857
6887.03,434.2105263157895
6889.12,399.72972972972974
6890.01,368.57142857142856
6890.06,361.3114754098361
6893.1,355.0
6896.16,369.72972972972974
6901.01,200.0
6904.06,216.07843137254903
6907.03,465.0
6912.01,427.05882352941177
6915.02,374.4
6920.03,361.1320754716981
6923.2,469.5
6925.09,389.61038961038963
6926.01,392.3076923076923
6927.03,196.36363636363637
6929.02,288.0
6932.14,380.4878048780488
6932.15,145.1851851851852
6935.01,214.73684210526315
6937.07,240.0
6943.07,480.0
6948.1,397.7142857142857
6951.03,457.5
6953.08,434.61538461538464
6955.01,353.4453781512605
6955.05,245.53314121037465
6958.06,409.09090909090907
6960.1,369.85074626865674
6964.05,213.75
6966.04,516.0
6969.08,297.39130434782606
6981.16,400.0
6989.07,477.0
6991.12,409.09090909090907
6994.06,161.3793103448276
6996.01,220.0
6998.08,217.26708074534162
7003.03,229.41176470588235
7003.06,315.0
7009.02,260.0
7009.06,360.0
7018.01,438.46153846153845
7020.09,421.84615384615387
7023.04,329.4339622641509
7026.08,551.25
7028.04,344.1666666666667
7032.02,93.33333333333333
7032.06,156.0
7039.03,319.5
7047.07,306.6666666666667
7049.04,171.9402985074627
7052.01,342.037037037037
7057.07,364.91803278688525
7059.01,330.2325581395349
7059.08,340.2832861189802
7060.02,270.0
7062.07,380.0
7066.01,315.0
7068.07,540.0
7074.01,308.57142857142856
7079.06,418.44827586206895
7082.01,390.0
7084.12,312.78688524590166
7092.06,396.5853658536585
7098.05,480.0
7100.07,336.6666666666667
7111.1,380.0
7113.08,308.72727272727275
7116.04,346.0122699386503
7119.04,360.0
7121.05,361.1111111111111
7123.04,309.49640287769785
7126.01,494.4
7128.08,312.94117647058823
7132.08,300.0
7137.04,256.3636363636364
7141.07,400.5298013245033
7144.01,307.5
7144.02,390.0
7146.04,366.6666666666667
7149.05,283.0120481927711
7152.1,420.0
7154.07,371.83098591549293
7159.08,480.0
7161.08,412.5
7163.07,180.0
7170.04,180.0
7175.05,358.2716049382716
7178.02,342.85714285714283
7180.02,347.72727272727275
7183.03,279.297124600639
7186.15,533.3333333333334
7188.1,310.0
7188.13,375.24590163934425
7196.04,330.0
7202.07,260.0
7204.08,379.7368421052632
7207.08,246.22222222222223
7210.07,450.0
7212.05,397.09090909090907
7220.01,540.0
7226.03,420.0
7230.1,480.0
7233.05,420.0
7235.13,351.2
7243.04,365.06024096385545
7253.04,444.4186046511628
7260.09,297.9591836734694
7265.1,385.7142857142857
7271.01,485.45454545454544
7281.09,430.86614173228344
7284.01,340.0
7286.01,382.89473684210526
7286.02,395.38461538461536
7286.05,330.25210084033614
7288.04,163.11787072243345
7291.06,514.2857142857143
7293.1,280.61538461538464
7304.08,580.0
7311.02,380.37735849056605
7314.03,408.0
7323.09,412.7027027027027
7327.01,435.8490566037736
7338.02,289.873417721519
7340.06,264.95575221238937
7340.07,120.0
7342.01,253.33333333333334
7344.05,316.59574468085106
7354.01,529.3805309734513
7360.1,444.375
7363.04,260.0
7365.08,341.25
7365.13,460.0
7372.1,415.1162790697674
7382.04,499.7647058823529
7386.1,267.85714285714283
7388.1,343.06451612903226
7391.02,102.85714285714286
7393.09,424.7368421052632
7407.13,235.3398058252427
7409.08,440.625
7414.17,307.5
7432.04,496.3636363636364
7432.09,545.3571428571429
7436.11,319.2857142857143
7443.01,402.5806451612903
7443.17,380.8695652173913
7453.01,497.34375
7456.03,255.5056179775281
7458.03,488.9189189189189
7463.09,302.95081967213116
7484.05,467.8378378378378
7488.24,413.1818181818182
7502.01,493.95348837209303
7504.12,360.0
7504.18,417.1875
7511.19,393.75
7514.01,540.0
7520.07,509.6703296703297
7522.02,393.5135135135135
7524.09,515.0943396226415
7524.16,453.2530120481928
7528.31,383.4782608695652
7538.14,427.1794871794872
7538.18,426.5934065934066
7540.02,420.0
7541.01,493.6082474226804
7543.15,406.77966101694915
7563.06,432.2448979591837
7567.06,316.3076923076923
7571.01,370.0
7577.27,361.875
7579.01,500.37735849056605
7580.01,454.5
7587.14,328.7719298245614
7595.17,382.10526315789474
7596.1,472.8
7599.02,374.5945945945946
7599.09,394.90909090909093
7602.05,219.91735537190084
7606.01,347.82608695652175
7610.13,399.56043956043953
7611.02,434.87603305785126
7613.04,180.0
7617.07,304.8305084745763
7619.05,367.741935483871
7622.12,468.0
7623.13,489.8360655737705
7625.18,357.9310344827586
7626.02,225.0
7627.1,297.7570093457944
7631.23,237.1608832807571
7634.01,398.51851851851853
7636.05,457.89473684210526
7639.06,288.0
7640.04,219.41860465116278
7643.18,316.25
7646.04,259.3069306930693
7648.16,432.0
7650.05,408.8135593220339
7652.04,433.3333333333333
7654.04,150.0
7655.22,245.45454545454547
7657.03,380.0
7658.13,306.5806451612903
7662.13,369.6774193548387
7667.04,393.9130434782609
7669.1,270.0
7670.09,259.5
7680.03,356.2105263157895
7682.01,443.6734693877551
7685.14,287.77777777777777
7687.05,375.0
7688.12,246.5185185185185
7691.05,465.0
7692.11,301.35593220338984
7696.07,265.0
7701.21,391.6666666666667
7703.14,195.0
7704.04,340.4761904761905
7707.08,291.42857142857144
7712.04,540.0
7712.06,420.0
7713.01,336.8421052631579
7713.11,305.5263157894737
7716.19,312.5
7719.13,180.0
7720.03,350.68702290076334
7722.06,201.8181818181818
7723.01,273.87640449438203
7726.02,424.2857142857143
7727.08,316.5
7735.05,370.0
7735.23,375.5844155844156
7737.06,235.3846153846154
7738.04,299.2682926829268
7740.08,360.0
7741.01,368.08988764044943
7741.04,278.49056603773585
7744.06,438.3333333333333
7745.07,341.14285714285717
7748.02,330.0
7751.05,160.0
7753.13,311.77914110429447
7755.03,286.6666666666667
7756.1,341.3114754098361
7759.08,375.0
7767.06,330.0
7769.06,364.8
7774.02,287.6923076923077
7777.02,312.0
7781.1,280.0
7783.18,254.5631067961165
7788.13,355.7142857142857
7790.04,341.2173913043478
7793.02,240.0
7795.09,360.0
7798.02,360.0
7800.03,385.47945205479454
7803.03,428.57142857142856
7803.08,399.0
7807.04,180.0
7809.13,357.89473684210526
7812.01,318.75
7814.01,284.3697478991597
7816.14,346.3636363636364
7818.17,393.75
7820.05,600.0
7821.01,487.5
7823.03,356.9072164948454
7830.03,312.0
7832.04,258.1818181818182
7835.1,367.5
7837.3,410.14925373134326
7840.05,216.92307692307693
7840.11,308.0
7842.16,360.0
7844.05,480.0
7845.1,461.05263157894734
7849.1,291.42857142857144
7851.04,282.65060240963857
7853.01,360.0
7855.03,332.4590163934426
7858.02,438.46153846153845
7860.08,406.95652173913044
7863.03,405.0
7865.09,270.7317073170732
7867.04,285.0
7868.05,286.6666666666667
7870.02,240.0
7872.03,331.5151515151515
7876.07,442.17391304347825
7879.01,413.4782608695652
7881.09,342.85714285714283
7883.06,352.5
7884.04,426.0
7886.02,405.0
7888.1,300.0
7891.06,350.0
7893.05,357.8048780487805
7896.11,485.0
7898.03,447.0
7901.04,342.0
7903.02,288.60759493670884
7906.13,154.28571428571428
7909.07,188.57142857142858
7910.01,367.3170731707317
7910.1,340.7142857142857
7913.15,405.0
7915.11,437.45454545454544
7918.12,396.9230769230769
7920.01,254.59459459459458
7920.05,373.6363636363636
7922.01,600.0
7925.04,270.0
7927.08,390.0
7931.05,471.42857142857144
7932.1,332.3076923076923
7935.07,373.3333333333333
7937.15,447.0
7940.02,317.14285714285717
7942.21,420.0
7944.11,103.63636363636364
